data_hora,id_veiculo,linha,latitude,longitude,numero_passageiros,tempo_viagem_minutos,hora,horario_pico,situacao
2024-03-25 08:48:00,Ônibus 23,Linha 202,-23.571261,-46.678778,24,74,8,0,Lenta
2024-03-16 09:24:00,Ônibus 29,Linha 202,-23.578588,-46.659865,21,46,9,0,Lenta
2024-03-18 19:33:00,Ônibus 9,Linha 101,-23.556459,-46.631576,4,15,19,0,Lenta
2024-03-10 09:15:00,Ônibus 18,Linha 505,-23.576564,-46.657948,38,27,9,1,Rapida
2024-03-10 13:36:00,Ônibus 11,Linha 202,-23.557116,-46.665076,3,87,13,0,Lenta
2024-03-19 07:45:00,Ônibus 29,Linha 505,-23.596962,-46.646535,0,45,7,0,Lenta
2024-03-15 06:19:00,Ônibus 15,Linha 404,-23.578913,-46.634002,22,25,6,0,Lenta
2024-03-22 15:33:00,Ônibus 8,Linha 101,-23.575931,-46.649175,2,40,15,0,Lenta
2024-03-20 10:20:00,Ônibus 25,Linha 404,-23.5709,-46.638833,22,27,10,0,Lenta
2024-03-17 08:49:00,Ônibus 27,Linha 202,-23.573621,-46.643358,0,40,8,0,Lenta
2024-03-15 04:00:00,Ônibus 16,Linha 505,-23.574383,-46.671051,34,25,4,1,Rapida
2024-03-25 20:58:00,Ônibus 11,Linha 404,-23.597478,-46.668408,24,74,20,0,Lenta
2024-03-05 10:33:00,Ônibus 1,Linha 303,-23.593838,-46.674708,39,55,10,1,Rapida
2024-03-08 21:46:00,Ônibus 27,Linha 303,-23.582536,-46.653834,35,38,21,1,Rapida
2024-03-28 19:34:00,Ônibus 1,Linha 202,-23.589071,-46.662841,32,87,19,1,Rapida
2024-03-29 23:16:00,Ônibus 28,Linha 101,-23.553519,-46.673336,5,43,23,0,Lenta
2024-03-08 19:07:00,Ônibus 3,Linha 101,-23.569807,-46.676052,33,58,19,1,Rapida
2024-03-25 23:01:00,Ônibus 25,Linha 101,-23.558383,-46.643206,40,30,23,1,Rapida
2024-03-10 17:27:00,Ônibus 24,Linha 505,-23.556306,-46.665519,19,43,17,0,Lenta
2024-03-20 14:39:00,Ônibus 8,Linha 303,-23.598597,-46.658017,37,13,14,1,Rapida
2024-03-24 02:22:00,Ônibus 23,Linha 404,-23.586979,-46.664676,29,73,2,0,Lenta
2024-03-03 17:55:00,Ônibus 11,Linha 505,-23.597774,-46.634361,28,73,17,0,Lenta
2024-03-29 14:30:00,Ônibus 13,Linha 303,-23.561068,-46.653601,32,31,14,1,Rapida
2024-03-02 04:56:00,Ônibus 8,Linha 303,-23.598111,-46.66183,30,15,4,1,Rapida
2024-03-02 03:34:00,Ônibus 15,Linha 101,-23.595487,-46.646729,23,82,3,0,Lenta
2024-03-19 09:35:00,Ônibus 9,Linha 303,-23.571511,-46.639463,35,30,9,1,Rapida
2024-03-27 19:24:00,Ônibus 10,Linha 101,-23.583662,-46.660902,19,67,19,0,Lenta
2024-03-29 22:57:00,Ônibus 21,Linha 505,-23.592817,-46.6521,32,89,22,1,Rapida
2024-03-02 07:20:00,Ônibus 3,Linha 404,-23.589248,-46.63277,28,50,7,0,Lenta
2024-03-30 05:39:00,Ônibus 15,Linha 101,-23.57146,-46.653823,35,41,5,1,Rapida
2024-03-16 20:32:00,Ônibus 4,Linha 404,-23.59723,-46.648703,20,12,20,0,Lenta
2024-03-11 23:50:00,Ônibus 14,Linha 505,-23.57002,-46.665159,8,67,23,0,Lenta
2024-03-09 04:15:00,Ônibus 29,Linha 303,-23.581765,-46.674358,2,46,4,0,Lenta
2024-03-24 08:00:00,Ônibus 17,Linha 505,-23.589901,-46.646957,11,30,8,0,Lenta
2024-03-17 11:31:00,Ônibus 8,Linha 505,-23.563465,-46.675316,27,41,11,0,Lenta
2024-03-18 17:12:00,Ônibus 13,Linha 404,-23.573014,-46.673437,16,79,17,0,Lenta
2024-03-28 13:23:00,Ônibus 30,Linha 404,-23.55031,-46.639141,15,36,13,0,Lenta
2024-03-19 16:00:00,Ônibus 22,Linha 202,-23.577563,-46.655906,4,28,16,0,Lenta
2024-03-08 18:26:00,Ônibus 11,Linha 505,-23.560426,-46.660854,12,21,18,0,Lenta
2024-03-14 08:52:00,Ônibus 19,Linha 202,-23.585198,-46.649003,4,18,8,0,Lenta
2024-03-22 22:12:00,Ônibus 7,Linha 101,-23.57502,-46.660913,24,50,22,0,Lenta
2024-03-18 16:15:00,Ônibus 23,Linha 303,-23.573792,-46.637742,28,30,16,0,Lenta
2024-03-03 16:03:00,Ônibus 5,Linha 505,-23.569977,-46.672836,23,53,16,0,Lenta
2024-03-22 08:27:00,Ônibus 27,Linha 101,-23.572895,-46.676225,20,29,8,0,Lenta
2024-03-26 06:49:00,Ônibus 26,Linha 303,-23.597385,-46.639063,36,71,6,1,Rapida
2024-03-11 11:22:00,Ônibus 7,Linha 404,-23.563172,-46.634301,37,19,11,1,Rapida
2024-03-24 20:35:00,Ônibus 30,Linha 303,-23.586353,-46.677343,0,45,20,0,Lenta
2024-03-28 21:50:00,Ônibus 12,Linha 303,-23.574741,-46.669456,12,43,21,0,Lenta
2024-03-01 05:37:00,Ônibus 20,Linha 404,-23.598169,-46.630606,22,76,5,0,Lenta
2024-03-17 11:06:00,Ônibus 24,Linha 505,-23.569103,-46.646841,16,47,11,0,Lenta
2024-03-12 10:25:00,Ônibus 2,Linha 101,-23.593398,-46.660985,35,19,10,1,Rapida
2024-03-22 18:00:00,Ônibus 20,Linha 505,-23.578739,-46.657336,7,55,18,0,Lenta
2024-03-29 02:26:00,Ônibus 30,Linha 505,-23.579382,-46.652983,30,17,2,1,Rapida
2024-03-25 07:18:00,Ônibus 2,Linha 404,-23.558923,-46.668476,37,33,7,1,Rapida
2024-03-06 21:40:00,Ônibus 18,Linha 202,-23.550462,-46.651048,13,79,21,0,Lenta
2024-03-17 12:49:00,Ônibus 26,Linha 303,-23.57926,-46.665965,30,88,12,1,Rapida
2024-03-06 19:26:00,Ônibus 2,Linha 202,-23.556909,-46.633279,32,19,19,1,Rapida
2024-03-28 16:12:00,Ônibus 27,Linha 505,-23.559225,-46.636663,17,36,16,0,Lenta
2024-03-24 10:59:00,Ônibus 4,Linha 202,-23.597914,-46.658653,5,19,10,0,Lenta
2024-03-08 19:01:00,Ônibus 15,Linha 303,-23.565182,-46.664391,5,84,19,0,Lenta
2024-03-08 16:57:00,Ônibus 10,Linha 505,-23.557854,-46.632158,0,36,16,0,Lenta
2024-03-05 13:21:00,Ônibus 25,Linha 404,-23.570227,-46.645251,23,42,13,0,Lenta
2024-03-11 03:31:00,Ônibus 3,Linha 303,-23.565067,-46.653346,4,56,3,0,Lenta
2024-03-18 05:29:00,Ônibus 10,Linha 101,-23.560953,-46.643742,33,10,5,1,Rapida
2024-03-30 10:52:00,Ônibus 25,Linha 101,-23.560847,-46.678863,18,23,10,0,Lenta
2024-03-02 15:53:00,Ônibus 20,Linha 202,-23.557525,-46.669966,28,71,15,0,Lenta
2024-03-06 21:51:00,Ônibus 25,Linha 202,-23.567253,-46.672184,29,54,21,0,Lenta
2024-03-07 16:01:00,Ônibus 8,Linha 404,-23.557775,-46.675622,30,17,16,1,Rapida
2024-03-14 12:57:00,Ônibus 27,Linha 303,-23.577798,-46.641831,18,10,12,0,Lenta
2024-03-20 18:48:00,Ônibus 7,Linha 505,-23.570443,-46.664563,23,23,18,0,Lenta
2024-03-04 07:19:00,Ônibus 27,Linha 202,-23.567482,-46.671257,29,47,7,0,Lenta
2024-03-10 21:38:00,Ônibus 30,Linha 505,-23.55592,-46.665581,27,33,21,0,Lenta
2024-03-21 20:36:00,Ônibus 6,Linha 404,-23.593701,-46.665601,21,87,20,0,Lenta
2024-03-07 20:25:00,Ônibus 26,Linha 202,-23.563173,-46.66927,26,18,20,0,Lenta
2024-03-19 07:29:00,Ônibus 28,Linha 202,-23.570691,-46.668375,6,14,7,0,Lenta
2024-03-12 18:46:00,Ônibus 29,Linha 101,-23.560419,-46.6643,0,56,18,0,Lenta
2024-03-27 03:54:00,Ônibus 16,Linha 303,-23.579145,-46.643562,33,42,3,1,Rapida
2024-03-12 19:39:00,Ônibus 29,Linha 303,-23.553209,-46.660727,36,84,19,1,Rapida
2024-03-10 08:02:00,Ônibus 13,Linha 404,-23.580507,-46.669478,25,64,8,0,Lenta
2024-03-22 13:42:00,Ônibus 14,Linha 202,-23.585919,-46.658385,11,33,13,0,Lenta
2024-03-07 15:27:00,Ônibus 20,Linha 505,-23.591557,-46.63666,6,69,15,0,Lenta
2024-03-05 21:41:00,Ônibus 13,Linha 303,-23.571178,-46.677496,35,12,21,1,Rapida
2024-03-16 14:38:00,Ônibus 4,Linha 202,-23.558939,-46.640277,27,39,14,0,Lenta
2024-03-23 07:49:00,Ônibus 9,Linha 404,-23.553943,-46.646511,12,10,7,0,Lenta
2024-03-30 00:59:00,Ônibus 25,Linha 101,-23.574847,-46.670669,36,76,0,1,Rapida
2024-03-11 14:51:00,Ônibus 16,Linha 101,-23.584676,-46.642887,4,26,14,0,Lenta
2024-03-09 14:11:00,Ônibus 11,Linha 101,-23.556777,-46.65864,1,85,14,0,Lenta
2024-03-04 17:56:00,Ônibus 7,Linha 303,-23.578913,-46.665764,16,25,17,0,Lenta
2024-03-15 03:42:00,Ônibus 27,Linha 303,-23.560064,-46.678154,25,40,3,0,Lenta
2024-03-28 22:35:00,Ônibus 14,Linha 505,-23.559897,-46.640136,23,22,22,0,Lenta
2024-03-14 20:29:00,Ônibus 17,Linha 505,-23.573535,-46.675554,39,69,20,1,Rapida
2024-03-29 18:29:00,Ônibus 15,Linha 202,-23.557721,-46.633511,1,42,18,0,Lenta
2024-03-30 02:49:00,Ônibus 13,Linha 202,-23.576612,-46.653705,2,59,2,0,Lenta
2024-03-09 22:25:00,Ônibus 22,Linha 202,-23.599966,-46.636425,40,50,22,1,Rapida
2024-03-22 07:44:00,Ônibus 27,Linha 202,-23.595998,-46.677874,31,38,7,1,Rapida
2024-03-20 23:04:00,Ônibus 8,Linha 202,-23.575027,-46.67258,7,62,23,0,Lenta
2024-03-07 14:54:00,Ônibus 22,Linha 505,-23.568857,-46.659065,9,85,14,0,Lenta
2024-03-24 04:27:00,Ônibus 11,Linha 404,-23.599005,-46.640602,12,65,4,0,Lenta
2024-03-01 12:49:00,Ônibus 25,Linha 505,-23.577846,-46.637506,36,48,12,1,Rapida
2024-03-24 10:58:00,Ônibus 19,Linha 303,-23.581591,-46.659474,10,77,10,0,Lenta
2024-03-17 01:49:00,Ônibus 17,Linha 202,-23.584225,-46.632559,8,81,1,0,Lenta
2024-03-01 23:50:00,Ônibus 29,Linha 202,-23.595781,-46.652612,16,16,23,0,Lenta
2024-03-20 10:18:00,Ônibus 25,Linha 303,-23.571979,-46.651599,38,46,10,1,Rapida
2024-03-22 14:51:00,Ônibus 8,Linha 505,-23.597923,-46.646924,16,53,14,0,Lenta
2024-03-19 04:04:00,Ônibus 6,Linha 505,-23.590198,-46.65281,35,78,4,1,Rapida
2024-03-21 01:29:00,Ônibus 16,Linha 404,-23.572174,-46.6555,3,41,1,0,Lenta
2024-03-19 23:57:00,Ônibus 24,Linha 404,-23.591029,-46.66358,7,20,23,0,Lenta
2024-03-29 00:05:00,Ônibus 5,Linha 303,-23.585113,-46.671663,13,41,0,0,Lenta
2024-03-18 23:05:00,Ônibus 1,Linha 404,-23.560367,-46.652567,39,41,23,1,Rapida
2024-03-13 09:15:00,Ônibus 9,Linha 404,-23.591051,-46.66614,4,30,9,0,Lenta
2024-03-14 15:30:00,Ônibus 9,Linha 303,-23.596317,-46.678999,14,19,15,0,Lenta
2024-03-16 11:01:00,Ônibus 29,Linha 202,-23.586121,-46.675744,24,81,11,0,Lenta
2024-03-10 00:36:00,Ônibus 8,Linha 202,-23.561012,-46.666332,40,19,0,1,Rapida
2024-03-01 21:40:00,Ônibus 16,Linha 202,-23.575074,-46.638329,30,19,21,1,Rapida
2024-03-06 03:04:00,Ônibus 21,Linha 303,-23.57748,-46.645964,18,74,3,0,Lenta
2024-03-20 01:13:00,Ônibus 28,Linha 101,-23.573746,-46.66521,13,76,1,0,Lenta
2024-03-06 18:33:00,Ônibus 23,Linha 101,-23.58983,-46.678329,1,89,18,0,Lenta
2024-03-09 21:49:00,Ônibus 11,Linha 202,-23.558605,-46.671861,15,14,21,0,Lenta
2024-03-30 00:04:00,Ônibus 17,Linha 505,-23.555192,-46.653051,38,69,0,1,Rapida
2024-03-03 15:09:00,Ônibus 23,Linha 303,-23.550455,-46.654046,37,81,15,1,Rapida
2024-03-13 18:13:00,Ônibus 21,Linha 505,-23.554777,-46.663679,10,87,18,0,Lenta
2024-03-18 05:15:00,Ônibus 17,Linha 303,-23.592618,-46.631812,30,87,5,1,Rapida
2024-03-16 10:07:00,Ônibus 26,Linha 202,-23.592936,-46.641025,38,72,10,1,Rapida
2024-03-12 22:31:00,Ônibus 7,Linha 202,-23.56768,-46.630797,20,84,22,0,Lenta
2024-03-02 23:39:00,Ônibus 13,Linha 202,-23.569319,-46.669936,7,64,23,0,Lenta
2024-03-20 09:49:00,Ônibus 12,Linha 101,-23.599014,-46.640625,9,86,9,0,Lenta
2024-03-12 02:50:00,Ônibus 29,Linha 303,-23.596242,-46.662752,10,59,2,0,Lenta
2024-03-28 08:01:00,Ônibus 22,Linha 404,-23.557631,-46.66664,2,72,8,0,Lenta
2024-03-26 04:46:00,Ônibus 4,Linha 202,-23.578183,-46.631932,30,73,4,1,Rapida
2024-03-28 16:15:00,Ônibus 20,Linha 202,-23.557021,-46.64243,40,32,16,1,Rapida
2024-03-15 12:28:00,Ônibus 29,Linha 202,-23.552366,-46.671361,29,56,12,0,Lenta
2024-03-28 05:46:00,Ônibus 19,Linha 101,-23.59029,-46.636308,31,55,5,1,Rapida
2024-03-19 22:15:00,Ônibus 13,Linha 202,-23.550734,-46.671776,36,37,22,1,Rapida
2024-03-12 18:54:00,Ônibus 12,Linha 101,-23.584213,-46.668011,2,20,18,0,Lenta
2024-03-20 12:14:00,Ônibus 18,Linha 101,-23.584334,-46.636017,9,66,12,0,Lenta
2024-03-02 19:34:00,Ônibus 8,Linha 202,-23.583275,-46.650187,22,68,19,0,Lenta
2024-03-20 04:06:00,Ônibus 2,Linha 202,-23.551963,-46.655858,2,42,4,0,Lenta
2024-03-13 22:36:00,Ônibus 1,Linha 303,-23.571012,-46.655807,17,29,22,0,Lenta
2024-03-24 05:58:00,Ônibus 30,Linha 404,-23.562889,-46.652506,30,36,5,1,Rapida
2024-03-22 12:45:00,Ônibus 20,Linha 101,-23.573677,-46.650039,4,67,12,0,Lenta
2024-03-27 08:42:00,Ônibus 16,Linha 202,-23.557579,-46.641198,32,54,8,1,Rapida
2024-03-15 21:09:00,Ônibus 13,Linha 505,-23.553181,-46.643681,12,22,21,0,Lenta
2024-03-25 09:23:00,Ônibus 15,Linha 404,-23.571662,-46.640279,9,78,9,0,Lenta
2024-03-27 00:24:00,Ônibus 1,Linha 505,-23.586865,-46.66333,14,46,0,0,Lenta
2024-03-09 00:09:00,Ônibus 28,Linha 303,-23.551477,-46.634211,22,66,0,0,Lenta
2024-03-07 04:55:00,Ônibus 13,Linha 505,-23.582355,-46.675602,11,87,4,0,Lenta
2024-03-21 17:04:00,Ônibus 29,Linha 303,-23.575564,-46.664494,17,69,17,0,Lenta
2024-03-27 01:07:00,Ônibus 7,Linha 303,-23.567108,-46.665288,6,76,1,0,Lenta
2024-03-11 23:29:00,Ônibus 15,Linha 101,-23.556304,-46.650483,32,66,23,1,Rapida
2024-03-12 19:47:00,Ônibus 27,Linha 404,-23.579315,-46.649346,17,26,19,0,Lenta
2024-03-06 03:20:00,Ônibus 7,Linha 505,-23.557539,-46.639406,12,52,3,0,Lenta
2024-03-10 18:14:00,Ônibus 6,Linha 505,-23.580026,-46.645677,38,90,18,1,Rapida
2024-03-30 07:00:00,Ônibus 9,Linha 202,-23.584645,-46.632434,1,21,7,0,Lenta
2024-03-27 13:45:00,Ônibus 19,Linha 404,-23.592194,-46.637155,28,33,13,0,Lenta
2024-03-21 04:05:00,Ônibus 4,Linha 404,-23.564652,-46.650007,31,49,4,1,Rapida
2024-03-13 15:45:00,Ônibus 20,Linha 303,-23.568969,-46.674439,33,73,15,1,Rapida
2024-03-17 09:27:00,Ônibus 17,Linha 101,-23.585976,-46.656302,24,41,9,0,Lenta
2024-03-26 16:26:00,Ônibus 8,Linha 505,-23.571066,-46.657539,7,67,16,0,Lenta
2024-03-04 20:01:00,Ônibus 11,Linha 202,-23.586233,-46.640943,39,33,20,1,Rapida
2024-03-10 01:11:00,Ônibus 11,Linha 404,-23.57993,-46.634207,20,26,1,0,Lenta
2024-03-12 09:12:00,Ônibus 16,Linha 202,-23.598573,-46.674665,39,13,9,1,Rapida
2024-03-25 15:05:00,Ônibus 28,Linha 404,-23.56542,-46.648494,32,85,15,1,Rapida
2024-03-15 00:49:00,Ônibus 25,Linha 303,-23.582172,-46.662868,26,12,0,0,Lenta
2024-03-06 15:08:00,Ônibus 23,Linha 101,-23.570296,-46.673042,4,30,15,0,Lenta
2024-03-04 05:58:00,Ônibus 21,Linha 202,-23.587602,-46.640812,12,26,5,0,Lenta
2024-03-07 17:00:00,Ônibus 29,Linha 202,-23.568965,-46.676018,9,83,17,0,Lenta
2024-03-12 07:15:00,Ônibus 6,Linha 202,-23.580791,-46.648139,27,81,7,0,Lenta
2024-03-09 19:08:00,Ônibus 5,Linha 202,-23.59499,-46.656092,30,50,19,1,Rapida
2024-03-09 18:25:00,Ônibus 1,Linha 404,-23.562812,-46.656848,16,16,18,0,Lenta
2024-03-21 15:09:00,Ônibus 11,Linha 303,-23.599317,-46.672204,27,54,15,0,Lenta
2024-03-08 04:43:00,Ônibus 25,Linha 101,-23.576318,-46.677256,31,79,4,1,Rapida
2024-03-26 03:21:00,Ônibus 5,Linha 303,-23.551192,-46.650345,24,29,3,0,Lenta
2024-03-28 15:09:00,Ônibus 29,Linha 404,-23.551309,-46.674868,19,14,15,0,Lenta
2024-03-18 04:33:00,Ônibus 17,Linha 202,-23.591647,-46.676226,37,36,4,1,Rapida
2024-03-29 20:16:00,Ônibus 26,Linha 101,-23.566488,-46.645223,8,44,20,0,Lenta
2024-03-23 14:46:00,Ônibus 28,Linha 404,-23.55928,-46.662472,9,44,14,0,Lenta
2024-03-11 10:02:00,Ônibus 25,Linha 505,-23.593003,-46.677535,16,84,10,0,Lenta
2024-03-10 19:25:00,Ônibus 29,Linha 303,-23.571868,-46.635029,27,72,19,0,Lenta
2024-03-11 12:52:00,Ônibus 24,Linha 505,-23.585289,-46.652876,29,80,12,0,Lenta
2024-03-11 07:29:00,Ônibus 19,Linha 303,-23.590535,-46.665168,5,56,7,0,Lenta
2024-03-04 06:36:00,Ônibus 1,Linha 202,-23.584104,-46.645806,26,46,6,0,Lenta
2024-03-11 20:56:00,Ônibus 17,Linha 202,-23.582333,-46.656408,21,76,20,0,Lenta
2024-03-15 05:39:00,Ônibus 7,Linha 303,-23.565514,-46.653634,31,51,5,1,Rapida
2024-03-22 10:31:00,Ônibus 10,Linha 101,-23.564058,-46.662607,18,90,10,0,Lenta
2024-03-30 17:01:00,Ônibus 27,Linha 202,-23.556372,-46.669223,4,66,17,0,Lenta
2024-03-11 05:53:00,Ônibus 3,Linha 404,-23.575269,-46.630337,4,43,5,0,Lenta
2024-03-03 09:05:00,Ônibus 14,Linha 101,-23.555948,-46.662011,21,47,9,0,Lenta
2024-03-18 05:56:00,Ônibus 15,Linha 404,-23.558521,-46.632119,26,26,5,0,Lenta
2024-03-12 20:01:00,Ônibus 24,Linha 101,-23.556333,-46.649846,15,39,20,0,Lenta
2024-03-18 22:27:00,Ônibus 19,Linha 101,-23.579459,-46.635227,31,31,22,1,Rapida
2024-03-07 19:06:00,Ônibus 3,Linha 505,-23.563776,-46.640834,15,62,19,0,Lenta
2024-03-04 05:50:00,Ônibus 16,Linha 404,-23.578133,-46.671288,9,33,5,0,Lenta
2024-03-01 23:13:00,Ônibus 21,Linha 505,-23.596194,-46.650501,33,21,23,1,Rapida
2024-03-14 17:35:00,Ônibus 12,Linha 303,-23.584679,-46.67604,23,28,17,0,Lenta
2024-03-20 12:53:00,Ônibus 22,Linha 404,-23.576306,-46.639122,24,17,12,0,Lenta
2024-03-12 00:54:00,Ônibus 19,Linha 404,-23.56894,-46.635224,3,34,0,0,Lenta
2024-03-09 12:54:00,Ônibus 15,Linha 202,-23.591091,-46.676422,27,87,12,0,Lenta
2024-03-20 05:00:00,Ônibus 25,Linha 101,-23.572799,-46.670619,14,88,5,0,Lenta
2024-03-23 16:23:00,Ônibus 3,Linha 202,-23.568847,-46.646188,33,25,16,1,Rapida
2024-03-28 02:56:00,Ônibus 14,Linha 505,-23.56587,-46.647261,10,69,2,0,Lenta
2024-03-30 13:30:00,Ônibus 4,Linha 101,-23.578615,-46.647236,12,14,13,0,Lenta
2024-03-29 18:22:00,Ônibus 8,Linha 303,-23.552935,-46.632636,27,80,18,0,Lenta
2024-03-21 08:51:00,Ônibus 25,Linha 101,-23.577543,-46.679871,31,76,8,1,Rapida
2024-03-27 07:27:00,Ônibus 2,Linha 101,-23.594895,-46.67611,39,29,7,1,Rapida
2024-03-28 12:53:00,Ônibus 2,Linha 101,-23.592445,-46.66202,18,89,12,0,Lenta
2024-03-21 03:29:00,Ônibus 9,Linha 303,-23.568336,-46.653339,14,72,3,0,Lenta
2024-03-25 16:34:00,Ônibus 3,Linha 101,-23.570095,-46.662931,39,65,16,1,Rapida
2024-03-10 07:42:00,Ônibus 22,Linha 101,-23.554081,-46.644237,32,51,7,1,Rapida
2024-03-03 19:38:00,Ônibus 20,Linha 202,-23.556772,-46.677421,3,64,19,0,Lenta
2024-03-27 09:31:00,Ônibus 5,Linha 303,-23.587425,-46.653076,6,58,9,0,Lenta
2024-03-05 19:42:00,Ônibus 30,Linha 505,-23.578319,-46.678381,1,40,19,0,Lenta
2024-03-15 04:59:00,Ônibus 9,Linha 101,-23.557878,-46.657089,24,63,4,0,Lenta
2024-03-22 17:01:00,Ônibus 7,Linha 202,-23.557873,-46.654322,1,71,17,0,Lenta
2024-03-02 15:54:00,Ônibus 21,Linha 202,-23.567946,-46.677026,38,20,15,1,Rapida
2024-03-14 14:36:00,Ônibus 9,Linha 202,-23.58636,-46.666912,2,79,14,0,Lenta
2024-03-12 07:35:00,Ônibus 8,Linha 101,-23.56028,-46.652584,36,29,7,1,Rapida
2024-03-24 00:35:00,Ônibus 5,Linha 303,-23.57961,-46.637187,36,38,0,1,Rapida
2024-03-05 09:59:00,Ônibus 12,Linha 101,-23.572024,-46.657632,25,68,9,0,Lenta
2024-03-28 04:19:00,Ônibus 30,Linha 404,-23.586727,-46.65584,29,24,4,0,Lenta
2024-03-15 20:31:00,Ônibus 17,Linha 101,-23.576143,-46.67758,40,39,20,1,Rapida
2024-03-24 00:39:00,Ônibus 24,Linha 505,-23.58545,-46.651342,7,11,0,0,Lenta
2024-03-28 05:55:00,Ônibus 14,Linha 202,-23.583555,-46.639829,14,39,5,0,Lenta
2024-03-07 06:12:00,Ônibus 21,Linha 101,-23.593441,-46.667694,2,20,6,0,Lenta
2024-03-23 19:36:00,Ônibus 18,Linha 303,-23.591145,-46.662387,39,79,19,1,Rapida
2024-03-06 04:25:00,Ônibus 9,Linha 202,-23.573097,-46.637111,10,38,4,0,Lenta
2024-03-27 15:13:00,Ônibus 13,Linha 303,-23.599827,-46.634969,9,60,15,0,Lenta
2024-03-18 17:32:00,Ônibus 14,Linha 303,-23.585714,-46.67287,39,62,17,1,Rapida
2024-03-05 09:24:00,Ônibus 14,Linha 303,-23.55216,-46.651718,2,82,9,0,Lenta
2024-03-07 22:17:00,Ônibus 5,Linha 101,-23.572324,-46.633863,39,59,22,1,Rapida
2024-03-13 17:25:00,Ônibus 12,Linha 404,-23.579086,-46.665951,18,79,17,0,Lenta
2024-03-15 03:18:00,Ônibus 30,Linha 505,-23.565395,-46.658834,12,35,3,0,Lenta
2024-03-07 13:33:00,Ônibus 1,Linha 202,-23.566596,-46.646312,40,49,13,1,Rapida
2024-03-21 17:04:00,Ônibus 20,Linha 505,-23.573463,-46.651707,17,83,17,0,Lenta
2024-03-01 09:28:00,Ônibus 6,Linha 505,-23.572212,-46.635718,4,27,9,0,Lenta
2024-03-06 16:39:00,Ônibus 27,Linha 404,-23.596593,-46.652646,33,65,16,1,Rapida
2024-03-20 11:28:00,Ônibus 16,Linha 202,-23.557173,-46.66761,6,85,11,0,Lenta
2024-03-28 21:41:00,Ônibus 18,Linha 404,-23.558226,-46.649233,28,63,21,0,Lenta
2024-03-23 15:06:00,Ônibus 26,Linha 404,-23.553225,-46.673476,4,22,15,0,Lenta
2024-03-21 23:11:00,Ônibus 26,Linha 404,-23.59206,-46.677531,4,88,23,0,Lenta
2024-03-06 04:00:00,Ônibus 6,Linha 101,-23.579803,-46.650566,27,74,4,0,Lenta
2024-03-01 22:46:00,Ônibus 9,Linha 404,-23.562184,-46.649248,27,31,22,0,Lenta
2024-03-30 18:07:00,Ônibus 30,Linha 404,-23.580067,-46.641654,25,66,18,0,Lenta
2024-03-15 06:40:00,Ônibus 23,Linha 202,-23.596786,-46.645051,15,74,6,0,Lenta
2024-03-07 06:30:00,Ônibus 21,Linha 303,-23.585574,-46.678467,35,61,6,1,Rapida
2024-03-22 13:43:00,Ônibus 30,Linha 303,-23.587767,-46.649415,14,46,13,0,Lenta
2024-03-07 07:15:00,Ônibus 19,Linha 101,-23.571073,-46.678343,17,37,7,0,Lenta
2024-03-30 16:36:00,Ônibus 30,Linha 101,-23.550967,-46.635378,26,16,16,0,Lenta
2024-03-26 23:43:00,Ônibus 11,Linha 404,-23.589653,-46.678869,22,24,23,0,Lenta
2024-03-04 06:00:00,Ônibus 12,Linha 101,-23.57651,-46.632109,18,21,6,0,Lenta
2024-03-10 14:37:00,Ônibus 19,Linha 505,-23.552151,-46.630699,12,40,14,0,Lenta
2024-03-03 02:33:00,Ônibus 9,Linha 404,-23.593571,-46.666295,13,44,2,0,Lenta
2024-03-25 04:17:00,Ônibus 24,Linha 101,-23.585259,-46.65891,12,81,4,0,Lenta
2024-03-09 09:10:00,Ônibus 6,Linha 101,-23.576184,-46.66716,12,21,9,0,Lenta
2024-03-14 16:52:00,Ônibus 25,Linha 101,-23.558997,-46.659193,8,63,16,0,Lenta
2024-03-09 10:06:00,Ônibus 29,Linha 101,-23.599413,-46.643944,22,11,10,0,Lenta
2024-03-29 13:00:00,Ônibus 9,Linha 505,-23.59968,-46.676824,17,87,13,0,Lenta
2024-03-25 07:05:00,Ônibus 6,Linha 101,-23.55666,-46.673166,38,67,7,1,Rapida
2024-03-04 07:22:00,Ônibus 15,Linha 303,-23.56371,-46.632938,17,58,7,0,Lenta
2024-03-21 08:25:00,Ônibus 25,Linha 505,-23.597663,-46.676242,31,71,8,1,Rapida
2024-03-04 10:27:00,Ônibus 25,Linha 404,-23.570381,-46.672268,34,15,10,1,Rapida
2024-03-01 08:44:00,Ônibus 29,Linha 202,-23.568212,-46.679531,18,54,8,0,Lenta
2024-03-11 04:13:00,Ônibus 30,Linha 303,-23.596629,-46.635203,37,35,4,1,Rapida
2024-03-14 11:34:00,Ônibus 10,Linha 101,-23.558992,-46.666254,35,47,11,1,Rapida
2024-03-28 03:19:00,Ônibus 16,Linha 505,-23.58863,-46.666627,8,14,3,0,Lenta
2024-03-11 04:49:00,Ônibus 21,Linha 505,-23.58934,-46.643505,8,82,4,0,Lenta
2024-03-16 01:27:00,Ônibus 2,Linha 303,-23.552785,-46.672355,19,47,1,0,Lenta
2024-03-23 14:41:00,Ônibus 23,Linha 101,-23.585576,-46.655368,32,38,14,1,Rapida
2024-03-18 13:57:00,Ônibus 22,Linha 101,-23.598668,-46.647271,37,54,13,1,Rapida
